timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1745217300000,87458.0,87470.0,87370.32,87389.62,44.28676,1745217599999,3871120.1747547,5026,14.82709,1295889.193425,0
1745217600000,87389.63,87437.94,87374.35,87418.19,36.49657,1745217899999,3189801.8743767,4326,19.19131,1677270.8300204,0
1745217900000,87418.2,87509.44,87418.19,87509.43,23.13038,1745218199999,2023194.2258621,2884,15.02448,1314264.6508872,0
1745218200000,87509.43,87550.0,87474.04,87530.96,38.79823,1745218499999,3395382.3671993,4787,14.73363,1289467.7530021,0
1745218500000,87530.96,87530.96,87492.45,87521.73,15.49257,1745218799999,1355774.9687873,2385,6.89211,603122.4023679,0
1745218800000,87521.74,87621.62,87521.73,87589.78,116.78513,1745219099999,10228385.7454007,5261,101.96944,8930738.7394215,0
1745219100000,87589.78,87603.46,87559.61,87564.0,32.62349,1745219399999,2857357.2345939,2579,16.56815,1451288.1634743,0
1745219400000,87564.01,87564.01,87450.0,87492.95,24.64403,1745219699999,2155907.4794606,3751,10.68051,934245.2928021,0
1745219700000,87492.96,87492.96,87445.47,87479.34,51.05398,1745219999999,4465607.6157794,4316,24.05615,2104074.9349123,0
1745220000000,87479.34,87489.82,87383.44,87386.1,89.09345,1745220299999,7789228.1565818,4402,28.81662,2519566.8345639,0
1745220300000,87386.1,87400.0,87333.33,87400.0,110.05601,1745220599999,9616192.1070161,5157,57.67033,5038829.8167097,0
1745220600000,87400.0,87550.0,87400.0,87530.34,44.28748,1745220899999,3874140.566068,4987,26.38259,2308247.3053384,0
1745220900000,87530.34,87530.35,87482.29,87511.86,31.85622,1745221199999,2787850.86955,2977,7.44473,651471.3689931,0
1745221200000,87511.85,87548.66,87488.29,87540.72,41.37532,1745221499999,3621321.3159268,4642,23.74331,2078043.1568222,0
1745221500000,87540.72,87582.73,87490.02,87495.84,34.16033,1745221799999,2990922.5109616,4488,17.81529,1559877.413295,0
1745221800000,87495.84,87514.07,87440.9,87440.9,33.07212,1745222099999,2892838.824201,4263,9.83884,860588.2100963,0
1745222100000,87440.91,87451.99,87429.5,87434.78,21.3357,1745222399999,1865538.2404594,2196,5.88755,514775.4682153,0
1745222400000,87434.79,87547.19,87416.85,87538.86,42.22988,1745222699999,3693835.9445775,4967,25.57064,2236662.8256211,0
1745222700000,87538.87,87600.01,87524.43,87588.23,73.02447,1745222999999,6395222.0132873,4303,39.43071,3453365.6142206,0
1745223000000,87588.23,87612.47,87524.82,87524.99,27.80316,1745223299999,2434892.0980493,3635,13.90798,1217928.4807332,0
1745223300000,87524.99,87525.0,87461.27,87466.3,18.63682,1745223599999,1630530.2864598,3495,6.38531,558621.3658326,0
1745223600000,87466.29,87628.74,87466.29,87609.63,47.70886,1745223899999,4177478.1614246,6735,25.70924,2251251.9772881,0
1745223900000,87609.62,87699.0,87609.62,87633.46,63.35725,1745224199999,5554802.2488758,5034,44.01834,3859553.0161633,0
1745224200000,87633.47,87649.98,87595.01,87624.19,43.30436,1745224499999,3794611.1180251,5309,20.18794,1768916.1098046,0
1745224500000,87624.19,87624.19,87575.95,87575.95,34.60334,1745224799999,3031334.6685152,4109,18.93527,1658754.7425948,0
1745224800000,87575.95,87586.01,87562.81,87574.75,15.90911,1745225099999,1393216.9595042,2351,6.39273,559841.6207046,0
1745225100000,87574.75,87585.0,87550.0,87584.49,43.08495,1745225399999,3772838.8171722,3217,15.85649,1388481.2309074,0
1745225400000,87584.49,87650.95,87584.49,87624.22,35.24338,1745225699999,3088404.785275,2931,26.24136,2299527.4557471,0
1745225700000,87624.22,87643.82,87569.27,87569.28,26.96919,1745225999999,2362746.4496585,2467,6.8364,598939.4766359,0
1745226000000,87569.28,87691.03,87543.09,87691.0,145.09387,1745226299999,12716079.3325377,6235,99.13704,8687583.7666222,0
1745226300000,87691.02,87795.26,87613.02,87655.17,93.68873,1745226599999,8217618.9870101,8113,61.8537,5425042.313597,0
1745226600000,87655.17,87655.17,87530.02,87534.99,28.52421,1745226899999,2498102.7118172,3300,7.50256,657066.8666628,0
1745226900000,87534.99,87559.89,87418.39,87422.98,93.32719,1745227199999,8163297.8298452,5101,13.84315,1211008.9108007,0
1745227200000,87422.99,87474.99,87405.82,87451.37,34.89223,1745227499999,3050783.5630708,4527,15.4398,1349914.8929293,0
1745227500000,87451.37,87451.37,87308.56,87336.09,137.75553,1745227799999,12033482.0012216,6693,24.86082,2171270.3530616,0
1745227800000,87336.08,87410.19,87300.0,87300.01,61.02155,1745228099999,5330231.2523805,6040,31.34208,2737988.8587045,0
1745228100000,87300.01,87428.65,87300.0,87403.59,69.01884,1745228399999,6028946.9555491,5358,39.26578,3430118.0609739,0
1745228400000,87403.59,87419.97,87350.0,87385.0,31.53836,1745228699999,2755961.0149002,3911,9.65154,843285.3982899,0
1745228700000,87384.99,87558.26,87384.99,87512.0,261.75118,1745228999999,22903901.1172163,4362,245.56346,21487380.0174888,0
1745229000000,87512.01,87516.47,87437.31,87502.56,48.54957,1745229299999,4247414.7710754,3923,29.65735,2594733.5819846,0
1745229300000,87502.55,87516.05,87487.63,87516.05,44.87701,1745229599999,3926631.6940582,2320,36.78794,3218828.4217875,0
1745229600000,87516.05,87577.0,87484.25,87484.26,68.0114,1745229899999,5953376.8174562,5698,37.89567,3317265.5033218,0
1745229900000,87484.25,87484.26,87379.96,87395.25,92.13056,1745230199999,8054815.796536,5439,50.35806,4402458.4750879,0
1745230200000,87395.26,87431.5,87383.84,87428.18,87.63868,1745230499999,7660540.2735518,3713,59.10168,5166100.9228732,0
1745230500000,87428.17,87439.3,87397.58,87400.14,30.00072,1745230799999,2622491.1904746,2672,11.8735,1037868.7162665,0
1745230800000,87400.14,87429.6,87386.01,87394.06,29.45486,1745231099999,2574471.3329223,4119,18.50735,1617581.2514882,0
1745231100000,87394.05,87394.06,87275.0,87293.99,55.64155,1745231399999,4858299.3219253,5253,14.18374,1238371.2532766,0
1745231400000,87294.0,87302.29,87260.87,87269.99,46.16569,1745231699999,4029431.3919092,4734,19.857,1733121.8285514,0
1745231700000,87269.99,87320.0,87267.47,87288.05,44.58349,1745231999999,3891546.0399613,3591,21.93593,1914659.3910887,0
1745232000000,87288.05,87288.05,87250.0,87265.26,33.16308,1745232299999,2893931.1228917,3255,9.71888,848049.6387056,0
1745232300000,87265.26,87300.0,87262.86,87295.64,30.31481,1745232599999,2645866.2525263,4203,16.99248,1483053.4901894,0
1745232600000,87295.64,87365.9,87295.63,87329.88,26.97969,1745232899999,2356045.9182517,4191,13.43484,1173214.7090706,0
1745232900000,87329.88,87400.54,87329.88,87347.83,75.61707,1745233199999,6606637.5031606,3832,56.14978,4905810.5477517,0
1745233200000,87347.82,87351.04,87278.42,87283.36,27.01386,1745233499999,2358437.3330358,3654,7.95694,694672.3394586,0
1745233500000,87283.35,87283.36,87240.65,87240.65,30.31252,1745233799999,2645077.1479871,2888,7.25585,633133.3163018,0
1745233800000,87240.66,87250.0,87120.82,87148.8,77.66566,1745234099999,6771408.2922392,6672,22.67553,1976822.3053419,0
1745234100000,87148.8,87148.8,86861.13,86863.34,295.64015,1745234399999,25728117.4677756,17747,56.23968,4892827.6056029,0
1745234400000,86863.34,86894.69,86652.35,86700.0,135.42318,1745234699999,11754735.1435303,16079,37.33567,3240272.1353917,0
1745234700000,86699.99,86821.0,86644.29,86817.69,151.06167,1745234999999,13104241.6646147,11562,58.78243,5098704.7989661,0
1745235000000,86817.69,86880.0,86759.65,86855.13,166.68691,1745235299999,14472096.8635184,9417,26.99389,2344016.9222989,0
1745235300000,86855.13,86855.14,86761.0,86773.41,45.99692,1745235599999,3993221.5641841,5686,19.91029,1728495.6388597,0
1745235600000,86773.4,86918.51,86773.4,86918.51,61.81955,1745235899999,5368766.8841261,7112,40.52817,3519790.7007886,0
1745235900000,86918.51,86985.0,86888.7,86974.0,68.86055,1745236199999,5986599.0782536,9031,31.08205,2702198.6635927,0
1745236200000,86974.0,86990.57,86888.49,86965.2,70.6668,1745236499999,6143434.1033729,6008,30.44347,2646348.6886761,0
1745236500000,86965.21,86999.99,86950.78,86971.92,33.14314,1745236799999,2882583.0102577,4513,11.94986,1039290.002785,0
1745236800000,86971.92,87084.91,86962.46,87084.9,62.96523,1745237099999,5480602.1688682,9184,39.5753,3444494.9414098,0
1745237100000,87084.9,87298.25,87054.33,87260.33,98.28691,1745237399999,8570204.1604042,11774,75.86079,6614949.6749265,0
1745237400000,87260.32,87475.0,87226.41,87320.76,202.27799,1745237699999,17676003.161972,13858,143.21214,12515277.5422718,0
1745237700000,87320.75,87348.69,87264.74,87301.6,52.55984,1745237999999,4588515.3183246,7285,26.72931,2333379.8477284,0
1745238000000,87301.59,87538.46,87301.59,87381.0,139.37814,1745238299999,12187656.1937535,13236,101.46177,8873162.6554632,0
1745238300000,87381.01,87381.01,87273.67,87320.98,66.99568,1745238599999,5850286.3671902,8102,22.56263,1970036.5223639,0
1745238600000,87320.98,87386.45,87260.86,87276.56,34.44041,1745238899999,3007358.9574681,6493,15.57867,1360263.4367373,0
1745238900000,87276.56,87295.79,87219.58,87274.01,40.28194,1745239199999,3514867.2528473,8131,22.88999,1997287.7440998,0
1745239200000,87274.01,87282.0,87133.08,87174.23,59.0339,1745239499999,5147003.2866017,6695,12.5355,1092972.3119038,0
1745239500000,87174.22,87226.42,87130.43,87136.54,29.66512,1745239799999,2585853.1294634,6303,14.48032,1262155.4420723,0
1745239800000,87136.54,87156.54,87086.09,87095.76,44.11024,1745240099999,3842924.7346566,4028,7.16561,624204.1464979,0
1745240100000,87095.75,87103.11,87020.0,87038.71,41.3429,1745240399999,3599335.40628,4547,21.10164,1836909.7483947,0
1745240400000,87038.71,87089.6,86988.27,87012.61,151.61985,1745240699999,13192526.1389653,6984,77.96528,6783455.5071764,0
1745240700000,87012.61,87031.67,86801.24,86801.89,252.26801,1745240999999,21917356.9223953,10350,58.53241,5085344.5075393,0
1745241000000,86801.88,86927.63,86779.97,86922.92,82.865,1745241299999,7196014.8411262,13220,43.5331,3780751.4528662,0
1745241300000,86922.92,86975.72,86922.92,86943.5,43.10016,1745241599999,3747600.8417895,5985,26.76246,2326921.7537334,0
1745241600000,86943.5,87143.45,86833.23,87101.26,101.45266,1745241899999,8825014.0038786,13302,53.2497,4634374.1531747,0
1745241900000,87101.26,87238.17,87087.85,87238.17,101.88095,1745242199999,8882143.5634462,10319,70.60175,6155423.0603997,0
1745242200000,87238.17,87425.09,87109.09,87349.54,186.08347,1745242499999,16243456.4022318,26097,98.92259,8633473.1438678,0
1745242500000,87349.54,87533.42,86926.42,87516.48,231.74315,1745242799999,20218819.3084184,34270,125.37449,10948184.2077717,0
1745242800000,87516.48,87575.21,87344.29,87444.84,153.46311,1745243099999,13425952.1399524,27604,81.00947,7087532.3593038,0
1745243100000,87444.84,87510.0,87230.71,87489.35,153.99188,1745243399999,13460054.0678996,22621,73.58856,6433689.3300829,0
1745243400000,87489.36,87510.0,87261.36,87273.8,78.89409,1745243699999,6895152.7592929,16065,22.74076,1987418.3292081,0
1745243700000,87273.81,87296.31,87021.05,87028.09,122.96357,1745243999999,10717117.9739147,18847,37.61765,3278791.6196642,0
1745244000000,87028.08,87260.5,86943.39,87242.78,122.97887,1745244299999,10709468.6019639,25824,64.2255,5593892.338535,0
1745244300000,87242.79,87415.1,87186.4,87415.1,109.48292,1745244599999,9554478.8739891,20087,59.35422,5180777.1612081,0
1745244600000,87415.1,87689.88,87395.9,87673.01,219.82846,1745244899999,19243959.0678529,25015,150.00283,13131144.2652071,0
1745244900000,87673.01,87775.2,87545.14,87775.19,238.83326,1745245199999,20938056.6418416,24696,161.79385,14185064.2452012,0
1745245200000,87775.19,88134.3,87775.19,88020.99,823.72497,1745245499999,72484981.6748528,54504,565.9991,49802684.940728,0
1745245500000,88020.99,88409.99,88020.98,88366.04,778.17106,1745245799999,68638482.1573498,49916,576.74904,50864681.9637908,0
1745245800000,88367.33,88465.99,88185.1,88293.88,381.21002,1745246099999,33672684.7250063,38838,243.22054,21484296.366688,0
1745246100000,88293.89,88399.54,88097.77,88317.32,257.88318,1745246399999,22751615.0158737,27351,125.2188,11049138.4484487,0
1745246400000,88317.32,88400.0,88033.16,88123.99,277.51512,1745246699999,24481150.0693445,27179,148.17009,13069908.97451,0
1745246700000,88124.0,88220.0,87860.0,87860.01,204.29355,1745246999999,17974065.8716466,23409,88.83419,7816020.1492144,0
1745247000000,87860.0,88075.48,87806.63,88075.48,315.71397,1745247299999,27756790.7880236,24112,228.29624,20071152.9991176,0
1745247300000,88075.48,88227.25,88034.61,88208.37,146.6284,1745247599999,12924647.2413613,18557,74.97703,6609211.0452935,0
1745247600000,88208.37,88284.62,88103.77,88198.24,121.96657,1745247899999,10756230.4151685,19022,54.26195,4785189.652104,0
1745247900000,88198.25,88209.42,87933.96,88029.0,147.16488,1745248199999,12956209.4354055,15248,60.13967,5294180.6559848,0
1745248200000,88029.0,88086.95,87862.93,87877.76,125.64745,1745248499999,11056190.7958692,18687,66.38862,5842334.2132958,0
1745248500000,87877.75,88310.86,87864.12,88306.56,234.3223,1745248799999,20663494.4394407,16660,164.86401,14538324.0609723,0
1745248800000,88306.56,88311.33,88056.98,88153.33,253.40475,1745249099999,22345839.2687522,20012,78.56845,6929791.8594932,0
1745249100000,88153.33,88242.85,88077.75,88225.63,130.71896,1745249399999,11528251.9667414,13427,54.35418,4793183.2045779,0
1745249400000,88225.64,88329.49,88219.0,88287.48,158.75014,1745249699999,14014409.2054336,17276,104.77852,9249607.9175784,0
1745249700000,88287.49,88300.0,88141.84,88230.83,179.39855,1745249999999,15828426.0405086,19240,121.22448,10696211.0615358,0
1745250000000,88230.83,88284.1,88145.56,88148.97,90.29044,1745250299999,7966163.5510359,14832,44.44939,3921856.9022986,0
1745250300000,88148.97,88169.11,87906.01,88080.63,308.97787,1745250599999,27196628.4160243,17341,80.35645,7072123.1460675,0
1745250600000,88080.63,88080.64,87956.52,87993.51,91.16287,1745250899999,8023479.5341295,10668,29.20594,2570181.552552,0
1745250900000,87993.51,88055.79,87952.3,88044.8,78.75354,1745251199999,6931037.6514861,10430,39.23786,3453171.1455951,0
1745251200000,88044.81,88136.99,87956.52,88014.97,117.51272,1745251499999,10347501.4123472,21156,60.40458,5319459.9714695,0
1745251500000,88014.96,88150.0,87898.91,88149.99,97.01018,1745251799999,8536021.8952348,13983,45.96797,4045314.8646619,0
1745251800000,88149.99,88270.88,88100.7,88125.5,250.72961,1745252099999,22116559.3157477,11718,131.70411,11618002.0883599,0
1745252100000,88125.5,88163.48,87991.2,87991.21,161.45738,1745252399999,14217303.0434195,10477,36.05972,3175111.3241078,0
1745252400000,87991.21,88028.31,87913.18,88010.0,61.32003,1745252699999,5394219.0104202,9231,32.50874,2859615.8445982,0
1745252700000,88009.99,88010.0,87676.59,87765.99,131.11541,1745252999999,11512507.1107699,14440,43.45465,3815340.0862381,0
1745253000000,87766.0,87865.76,87729.77,87840.45,86.37735,1745253299999,7585514.4983815,11695,35.5724,3123731.2336709,0
1745253300000,87840.44,87932.75,87766.66,87770.01,73.40023,1745253599999,6446579.4697802,10283,34.35273,3017084.769967,0
1745253600000,87770.01,87792.62,87583.72,87589.39,115.6948,1745253899999,10143884.5466021,11971,32.67064,2864788.1718328,0
1745253900000,87589.4,87598.0,87385.0,87489.26,152.35907,1745254199999,13330045.5723144,23385,56.17333,4914538.231653,0
1745254200000,87489.27,87498.97,87208.08,87208.08,126.54092,1745254499999,11056820.9267227,15214,39.12863,3418853.9392702,0
1745254500000,87208.08,87226.42,87052.18,87176.96,192.11522,1745254799999,16743034.4157576,16979,101.35857,8833385.1348076,0
1745254800000,87176.97,87176.97,86636.03,86636.03,340.15373,1745255099999,29540849.8498149,38810,115.23897,10007260.5918747,0
1745255100000,86636.03,86728.69,86389.78,86667.64,426.40677,1745255399999,36884597.4580668,42193,240.1151,20770388.5838566,0
1745255400000,86667.63,86895.82,86600.0,86860.01,246.05365,1745255699999,21342387.0724433,24149,164.91762,14304921.4360102,0
1745255700000,86860.0,87153.3,86754.05,87076.87,150.9311,1745255999999,13122590.5461615,22856,84.91853,7383272.4487932,0
1745256000000,87076.87,87083.45,86869.56,86918.19,119.33374,1745256299999,10380483.2289626,20104,51.82344,4508363.6461987,0
1745256300000,86918.19,87319.69,86918.19,87150.0,108.34645,1745256599999,9446599.673345,18999,69.0622,6021238.6067368,0
1745256600000,87150.0,87269.09,87009.39,87100.0,117.39519,1745256899999,10226803.6496793,15892,42.25704,3681512.8634778,0
1745256900000,87099.99,87126.04,86965.12,87014.41,57.70364,1745257199999,5022414.9251431,17017,36.24349,3154498.5742601,0
1745257200000,87014.42,87080.0,86951.55,86956.53,151.42131,1745257499999,13175227.6514256,13821,31.47451,2738386.4984033,0
1745257500000,86956.52,87073.49,86931.87,86993.47,53.31684,1745257799999,4638763.3299797,15569,31.35087,2727575.6098201,0
1745257800000,86993.47,87025.12,86754.64,86856.33,137.42931,1745258099999,11942342.7797289,21315,57.14912,4964812.7300316,0
1745258100000,86856.34,86867.14,86701.5,86847.39,96.86152,1745258399999,8404368.8953226,12292,60.83461,5278375.426764,0
1745258400000,86847.38,86847.38,86637.47,86793.41,130.81781,1745258699999,11346196.8415802,18634,62.00369,5378056.7493752,0
1745258700000,86793.42,86998.29,86755.15,86891.01,101.6228,1745258999999,8832386.6100016,12973,44.36877,3855646.9038755,0
1745259000000,86891.01,86965.97,86782.6,86922.92,62.90229,1745259299999,5464795.9920132,11286,38.87796,3377109.9626859,0
1745259300000,86922.93,87047.45,86880.01,86896.22,64.94259,1745259599999,5648420.4210599,11409,32.71682,2845392.5245394,0
1745259600000,86896.22,86909.02,86806.37,86861.52,61.02469,1745259899999,5300400.7372475,11405,23.31254,2024820.3955516,0
1745259900000,86861.52,86929.76,86797.26,86869.57,65.12208,1745260199999,5656586.4594098,9061,37.69217,3273780.8364973,0
1745260200000,86869.57,86973.51,86829.11,86921.7,68.06471,1745260499999,5914362.8131796,13719,37.84318,3288368.624513,0
1745260500000,86921.7,87010.0,86918.57,87010.0,66.16271,1745260799999,5754662.4044874,8908,47.92195,4168144.7048519,0
1745260800000,87009.99,87028.96,86905.0,86929.5,49.95769,1745261099999,4344022.121629,6479,21.41373,1861704.6038384,0
1745261100000,86929.5,86963.47,86820.98,86888.92,75.90599,1745261399999,6595706.4803365,8545,35.6092,3094385.9445918,0
1745261400000,86888.93,86913.05,86849.06,86880.7,27.40382,1745261699999,2380833.8878352,5936,15.7569,1368844.2961841,0
1745261700000,86880.7,86908.06,86784.18,86786.29,61.83965,1745261999999,5371698.1903056,5986,30.36261,2637604.6055489,0
1745262000000,86786.29,86886.2,86712.5,86869.24,87.53027,1745262299999,7596117.1044324,11261,60.02692,5209186.4356432,0
1745262300000,86869.24,87140.0,86869.23,87079.0,194.12371,1745262599999,16891680.7035671,11027,129.44429,11264036.0077529,0
1745262600000,87079.01,87132.08,87048.85,87048.85,38.76399,1745262899999,3376128.8197899,6119,22.5513,1963974.7447714,0
1745262900000,87048.85,87200.0,87009.01,87195.77,72.96203,1745263199999,6355327.1254416,10886,45.67022,3978174.3067479,0
1745263200000,87195.76,87300.0,87170.44,87235.1,51.6415,1745263499999,4505117.9809019,10886,30.65046,2673968.3021656,0
1745263500000,87235.1,87300.0,87202.26,87282.45,43.97945,1745263799999,3837100.3131729,5952,25.04836,2185462.5364721,0
1745263800000,87282.45,87342.97,87225.64,87340.0,148.14924,1745264099999,12930270.913329,12181,70.47961,6153147.5184004,0
1745264100000,87340.0,87436.0,87316.09,87401.05,131.9019,1745264399999,11525728.0351499,12760,66.65048,5824051.9917163,0
1745264400000,87401.05,87412.8,87226.41,87256.02,51.69083,1745264699999,4512447.6339471,8839,20.71795,1808644.7214565,0
1745264700000,87256.01,87320.76,87225.55,87299.99,49.80747,1745264999999,4346898.0849787,9701,28.37917,2476720.5718431,0
1745265000000,87299.99,87362.87,87240.97,87362.86,92.04477,1745265299999,8034782.343242,11481,47.94288,4184888.5916112,0
1745265300000,87362.87,87488.0,87362.64,87415.1,191.8552,1745265599999,16773898.8366703,11781,140.04986,12244346.8549524,0
1745265600000,87415.09,87440.5,87252.8,87260.76,63.66587,1745265899999,5559543.3412058,9169,25.56501,2232198.720436,0
1745265900000,87260.76,87292.4,87226.41,87226.42,34.84719,1745266199999,3040812.3291133,4262,22.65182,1976610.1772919,0
1745266200000,87226.41,87257.73,87208.28,87208.29,61.45753,1745266499999,5361413.3151161,3535,44.40183,3873671.7795604,0
1745266500000,87208.29,87230.54,87157.01,87176.82,37.06814,1745266799999,3231918.9466449,5136,22.15382,1931480.9099578,0
1745266800000,87176.83,87176.83,87150.0,87171.12,30.70508,1745267099999,2676353.1004589,2731,20.9624,1827119.6248998,0
1745267100000,87171.12,87180.0,87153.15,87160.68,30.36662,1745267399999,2646970.7448363,2679,19.8187,1727509.1295606,0
1745267400000,87160.69,87261.12,87144.69,87209.61,34.15754,1745267699999,2978814.6770175,5965,22.74597,1983421.5119315,0
1745267700000,87209.62,87231.2,87150.0,87162.2,24.48994,1745267999999,2135368.0648271,2624,13.44561,1172292.6083855,0
1745268000000,87162.19,87234.2,87159.66,87233.32,40.5402,1745268299999,3534796.5705362,2685,35.53923,3098744.7491853,0
1745268300000,87233.31,87295.67,87211.89,87244.35,26.51518,1745268599999,2313764.7521279,4661,15.26695,1332132.1436394,0
1745268600000,87244.36,87255.65,87206.0,87233.57,25.72741,1745268899999,2244133.1787259,3066,16.68404,1455285.4176975,0
1745268900000,87233.56,87367.93,87200.93,87367.92,36.31664,1745269199999,3169365.7740619,4901,26.35317,2299923.6602553,0
1745269200000,87367.92,87385.94,87240.0,87240.01,21.3528,1745269499999,1864286.6243853,4086,8.29699,724475.9407089,0
1745269500000,87240.01,87240.01,87170.49,87170.5,37.66875,1745269799999,3285083.5851887,3475,27.20269,2372359.8123385,0
1745269800000,87170.49,87188.5,87170.49,87172.74,20.92137,1745270099999,1823871.9531509,1608,9.7335,848505.2185004,0
1745270100000,87172.73,87177.07,87155.24,87177.06,38.87014,1745270399999,3388185.0486075,1972,32.32424,2817584.9091935,0
1745270400000,87177.07,87177.07,87163.58,87170.99,10.97385,1745270699999,956608.7348093,1035,4.16525,363065.4243177,0
1745270700000,87170.99,87253.29,87163.76,87187.22,40.23978,1745270999999,3508630.1920352,3691,31.53345,2749371.3408217,0
1745271000000,87187.22,87187.22,86887.15,87169.65,164.24129,1745271299999,14293172.0382296,15098,97.56337,8491621.7187488,0
1745271300000,87169.65,87237.49,87158.97,87237.48,18.69957,1745271599999,1630565.6644055,4014,12.21237,1064916.7469298,0
1745271600000,87237.48,87277.66,87165.04,87200.01,53.1523,1745271899999,4636211.5782408,6755,25.2112,2199048.3054533,0
1745271900000,87200.0,87307.69,87200.0,87284.5,36.26735,1745272199999,3165184.8788051,5276,25.26871,2205141.6631841,0
1745272200000,87284.5,87333.32,87284.49,87323.48,20.72314,1745272499999,1809306.0610608,3140,13.94443,1217389.8807008,0
1745272500000,87323.47,87339.86,87275.0,87275.0,29.45253,1745272799999,2571451.5020558,3189,14.52797,1268295.0413824,0
1745272800000,87275.01,87282.75,87017.37,87039.67,85.89505,1745273099999,7484764.1844875,10909,32.48789,2830773.76913,0
1745273100000,87039.67,87084.91,86965.38,87038.0,36.56129,1745273399999,3182000.5005913,6785,16.38445,1425927.3857792,0
1745273400000,87038.0,87099.9,87037.99,87095.52,29.12999,1745273699999,2536294.3702166,4508,20.66563,1799286.2823192,0
1745273700000,87095.52,87111.83,86928.74,86990.56,66.01601,1745273999999,5746569.3003499,5639,30.60036,2663798.0929876,0
1745274000000,86990.57,87069.74,86990.56,87038.92,20.96543,1745274299999,1824431.0734259,3705,13.62923,1185983.1196011,0
1745274300000,87038.93,87050.0,86991.92,86991.92,36.96173,1745274599999,3216508.3618206,3371,10.59051,921579.8731254,0
1745274600000,86991.92,87050.0,86990.56,87050.0,28.50859,1745274899999,2480668.3194986,3229,16.41171,1428054.0385187,0
1745274900000,87049.99,87102.55,87049.99,87061.11,27.47035,1745275199999,2392228.2722985,2411,22.51085,1960328.246835,0
1745275200000,87061.12,87093.79,87051.18,87075.47,53.57179,1745275499999,4664681.6039915,3847,31.60134,2751632.0118073,0
1745275500000,87075.47,87140.0,87066.99,87122.4,19.86147,1745275799999,1730078.2843954,2286,12.97672,1130453.4358889,0
1745275800000,87122.4,87126.64,87088.74,87107.42,30.8482,1745276099999,2687130.9480049,2719,16.3423,1423462.1929486,0
1745276100000,87107.42,87177.64,87107.36,87168.08,33.73495,1745276399999,2939900.4580453,2566,17.33256,1510424.3637371,0
1745276400000,87168.08,87168.09,87078.38,87078.39,19.61501,1745276699999,1708952.0560114,4914,8.08608,704499.4553272,0
1745276700000,87078.39,87155.01,87030.65,87119.51,183.41624,1745276999999,15977624.6292665,6601,90.05165,7844479.6286447,0
1745277000000,87119.5,87230.21,87119.5,87230.11,45.50807,1745277299999,3967429.179996,3857,40.10469,3496298.2452503,0
1745277300000,87230.11,87333.32,87211.05,87331.99,48.62261,1745277599999,4243585.7668601,4901,40.3067,3517816.8340229,0
1745277600000,87331.99,87353.08,87291.82,87308.03,30.27774,1745277899999,2643781.2048427,4424,15.95155,1392775.9454951,0
1745277900000,87308.04,87353.52,87306.23,87337.49,15.41427,1745278199999,1346110.4271268,3471,9.40876,821645.4086173,0
1745278200000,87337.49,87360.0,87238.17,87238.18,23.90757,1745278499999,2087438.2909448,5125,10.82203,945054.9244958,0
1745278500000,87238.18,87280.68,87192.78,87274.96,110.50452,1745278799999,9639538.734489,5732,83.37163,7273205.6157775,0
1745278800000,87274.97,87320.76,87263.84,87281.16,57.71738,1745279099999,5038278.9675049,4511,42.90843,3745560.8057571,0
1745279100000,87281.15,87412.74,87252.37,87412.73,51.62642,1745279399999,4506621.2119743,7413,35.0545,3060116.4468238,0
1745279400000,87412.74,87539.09,87412.73,87539.08,110.4851,1745279699999,9663600.0264412,7934,85.89531,7512907.6434254,0
1745279700000,87539.09,87625.68,87509.43,87516.23,79.6624,1745279999999,6976013.1145721,7765,59.85455,5241276.2463615,0
1745280000000,87516.22,87605.1,87498.72,87556.86,165.60026,1745280299999,14499979.105607,9105,134.21934,11752277.2059411,0
1745280300000,87556.86,87711.3,87532.99,87560.0,61.18197,1745280599999,5361252.4884386,10528,43.90416,3846908.0723454,0
1745280600000,87560.0,87569.49,87451.09,87514.19,43.99874,1745280899999,3850247.7482744,4774,24.49683,2143858.9988273,0
1745280900000,87514.18,87608.7,87492.98,87584.01,55.41697,1745281199999,4851956.351353,9051,33.15984,2903190.37634,0
1745281200000,87584.01,87633.64,87521.74,87595.03,123.73816,1745281499999,10835725.9246723,7243,81.62833,7148012.9887095,0
1745281500000,87595.02,87685.01,87592.38,87608.69,105.89979,1745281799999,9281886.7096631,6859,71.31723,6251016.943442,0
1745281800000,87608.69,87608.7,87294.31,87301.26,84.66349,1745282099999,7403111.4211038,12060,19.31056,1688624.3338214,0
1745282100000,87301.27,87348.59,87076.03,87298.53,273.90626,1745282399999,23879782.6276811,19060,159.95157,13945128.7987186,0
1745282400000,87298.52,87440.0,87298.52,87397.2,119.13309,1745282699999,10408492.1863612,11578,82.85016,7238420.2629837,0
1745282700000,87397.21,87430.48,87226.62,87415.12,135.42001,1745282999999,11824485.7940188,11557,78.17761,6826844.9940494,0
1745283000000,87415.12,87555.96,87415.07,87554.66,56.83306,1745283299999,4971450.6689941,7700,38.29464,3349890.9830107,0
1745283300000,87554.66,87731.81,87452.37,87709.85,110.24649,1745283599999,9656401.9942356,15576,68.68703,6017317.6693239,0
1745283600000,87709.86,87709.86,87513.87,87603.78,91.33293,1745283899999,7998093.9553912,9776,39.55231,3463229.4383878,0
